,m,ICphi,ICn,P2phi,P3phi,GRBT fatalities,SRA1 fatalities,SRA2 fatalities,Optimal fatalities
61,0.71,0.3940935727517805,-0.008447195413589181,0.005173440613364399,0.003212798978322248,0.0002577112880395197,0.00028371757110246594,0.0002739627695623653,0.00025767301896
62,0.72,0.374531977694712,-0.008726429639001054,0.005099509445436549,0.003165904196983664,0.0002551324787953631,0.00027881683994274305,0.000270005566188164,0.00025509430258
63,0.73,0.35550633878853843,-0.008997991571919606,0.005026606949329985,0.00311967152553061,0.00025258969151860773,0.0002741099456224078,0.00026616789931046327,0.0002525517431
64,0.74,0.3369949305767306,-0.009262189755695482,0.004954733125044702,0.0030741007612949075,0.00025008292985971326,0.00026958826542793904,0.0002624462450109738,0.00025004533897
65,0.75,0.3189771866877369,-0.0095193158840714,0.004883887972580703,0.0030291916996144455,0.00024761219726417323,0.00026524363690856584,0.00025883720501713764,0.00024757508844
66,0.76,0.30143362366038695,-0.009769645828714424,0.004814071491937993,0.002984944133833178,0.00024517749697243024,0.0002610683365557783,0.00025533750437659367,0.00024514098952
67,0.77,0.28434577072583433,-0.010013440565825649,0.004745283683116566,0.0029413578553011245,0.0002427788320197983,0.00025705505934254803,0.00025194398911169123,0.0002427430402
68,0.78,0.2676961050180262,-0.01025094700433149,0.004677524546116423,0.0028984326533743744,0.00024041620523638656,0.00025319689910075714,0.0002486536238550483,0.00024038123765
69,0.79,0.2514679917406226,-0.0104823987154532,0.0046107940809375645,0.0028561683154150782,0.0002380896192470315,0.00024948732971460637,0.0002454634894671027,0.00023805557949
70,0.8,0.23564562886902385,-0.010708016559927369,0.004545092287579989,0.0028145646267914576,0.0002357990764712292,0.0002459201871071634,0.00024237078063655222,0.00023576606308
